%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1501000000,150,1501000000,world,0.00320532530096,0.00142806313281,1.77969754178,0.000195575976495,0.000139524181294,-2.20186881366e-05,0.999999970899
1511000000,151,1511000000,world,0.00325537577163,0.00144824735642,1.79140130203,0.000217508353214,0.000118897884432,-2.2179314652e-05,0.999999969031
1521000000,152,1521000000,world,0.00330176746479,0.00146562185823,1.8031177963,0.00023927518352,9.76060396993e-05,-2.23401910297e-05,0.999999966361
1531000000,153,1531000000,world,0.00335041068829,0.00148485492821,1.81484761913,0.000260459631489,7.64825107775e-05,-2.24963618158e-05,0.999999962903
1541000000,154,1541000000,world,0.00340115733447,0.00150571699243,1.82658903706,0.000281086702661,5.57766369892e-05,-2.26482521573e-05,0.999999958683
1551000000,155,1551000000,world,0.00344799497573,0.00152598605237,1.83833936961,0.000301305148335,3.51442167315e-05,-2.28001353206e-05,0.99999995373
1561000000,156,1561000000,world,0.00349551777918,0.00154703338824,1.85009604212,0.000320634119136,1.45637037176e-05,-2.29487794486e-05,0.999999948228
1571000000,157,1571000000,world,0.00354510129504,0.00156915238907,1.8618565842,0.000338953520013,-6.00428836082e-06,-2.30934518601e-05,0.999999942271
1581000000,158,1581000000,world,0.00359506979928,0.00159169967433,1.87361862462,0.000356314598362,-2.67208118642e-05,-2.32354461296e-05,0.999999935893
1591000000,159,1591000000,world,0.0036434012017,0.0016139476578,1.88537988719,0.000372926125084,-4.76478201281e-05,-2.33761866865e-05,0.999999929055
1601000000,160,1601000000,world,0.0036935933026,0.00163674413607,1.89713818909,0.000388799609107,-6.8195380915e-05,-2.35133184378e-05,0.999999921816
1611000000,161,1611000000,world,0.00374548835955,0.00165991015633,1.9088914347,0.000403949807591,-8.81747992827e-05,-2.36471143342e-05,0.999999914245
1621000000,162,1621000000,world,0.0037983917219,0.00168330235576,1.92063761255,0.000418387347033,-0.000107343731833,-2.3777803918e-05,0.999999906432
1631000000,163,1631000000,world,0.00384816835382,0.00170696821702,1.93237479135,0.000431886255628,-0.000126440855472,-2.39090938623e-05,0.999999898458
1641000000,164,1641000000,world,0.00389942337211,0.00173049332451,1.94410111861,0.00044440332147,-0.000145309163477,-2.40372327788e-05,0.999999890407
1651000000,165,1651000000,world,0.00395201219249,0.00175373623705,1.95581458832,0.000455952945236,-0.000164013243804,-2.41618894171e-05,0.999999882311
1661000000,166,1661000000,world,0.00400578012121,0.00177657446179,1.96750950327,0.00046662433987,-0.00018272496943,-2.42801228297e-05,0.999999874142
1671000000,167,1671000000,world,0.00405890182769,0.00179955048232,1.97917734706,0.00047647406299,-0.000201468408285,-2.43934170653e-05,0.999999865894
1681000000,168,1681000000,world,0.00411135060238,0.00182251403006,1.99080988507,0.00048552179911,-0.000220077927773,-2.45021501205e-05,0.999999857617
1691000000,169,1691000000,world,0.00415926662409,0.00184588801394,2.0023992381,0.000493743361821,-0.000238659316612,-2.46095640459e-05,0.999999849327
1701000000,170,1701000000,world,0.00420473082326,0.00186928104379,2.01393786867,0.000501109198908,-0.000256988914665,-2.47139042606e-05,0.999999841118
1711000000,171,1711000000,world,0.00425139921468,0.00189161358739,2.02541856395,0.000507665508954,-0.000275110547092,-2.48125150852e-05,0.999999832987
1721000000,172,1721000000,world,0.00429918260914,0.00191282041207,2.03683441974,0.000513436159298,-0.000293071057862,-2.49056603725e-05,0.999999824936
1731000000,173,1731000000,world,0.00434796636962,0.00193285492294,2.04817882703,0.000518466107859,-0.000310842808311,-2.49934265083e-05,0.999999816972
1741000000,174,1741000000,world,0.00439761910419,0.00195168642442,2.05944545852,0.000522829211872,-0.00032827842693,-2.50759131562e-05,0.999999809127
1751000000,175,1751000000,world,0.00444590671339,0.00197028339029,2.07062828369,0.000526443037629,-0.000345459570844,-2.51555865346e-05,0.999999801441
1761000000,176,1761000000,world,0.00449183855544,0.00198903378926,2.08172219765,0.000529264187226,-0.000362309439551,-2.52334355345e-05,0.999999793987
1771000000,177,1771000000,world,0.00453853003569,0.00200639452451,2.0927229732,0.000531458920174,-0.000378259661403,-2.53063981871e-05,0.999999786915
1781000000,178,1781000000,world,0.00458587590028,0.00202235446572,2.10362658512,0.000533004011162,-0.00039362297627,-2.5374789996e-05,0.999999780162
1791000000,179,1791000000,world,0.00463072285198,0.00203954240944,2.11442917494,0.000533633235389,-0.000408940853855,-2.54424142962e-05,0.999999773678
1801000000,180,1801000000,world,0.00467583244872,0.00205547194456,2.12512704259,0.000533644300823,-0.000423913135868,-2.55061467843e-05,0.999999767435
1811000000,181,1811000000,world,0.00472144668592,0.002069841138,2.13571664093,0.000533103670301,-0.000438452588715,-2.55656130455e-05,0.999999761453
1821000000,182,1821000000,world,0.00476600738054,0.00208531651172,2.14619457041,0.000531754641614,-0.000452576871916,-2.56234375146e-05,0.999999755877
1831000000,183,1831000000,world,0.00481057217948,0.00209975684626,2.15655756806,0.000529805055108,-0.000466063576113,-2.56780625056e-05,0.999999750716
