%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1321000000,132,1321000000,world,-0.000178382374045,7.85412231973e-05,1.57931553184
1331000000,133,1331000000,world,-0.000193461132408,7.97524654739e-05,1.5909003252
1341000000,134,1341000000,world,-0.000209118342877,8.09723855238e-05,1.6024276785
1351000000,135,1351000000,world,-0.000224729951648,8.21462918087e-05,1.61390486188
1361000000,136,1361000000,world,-0.000240509209268,8.32944222159e-05,1.62533888686
1371000000,137,1371000000,world,-0.000245434638176,8.37182925506e-05,1.63673651964
1381000000,138,1381000000,world,-0.000248788931196,8.40146389565e-05,1.64810427495
1391000000,139,1391000000,world,-0.000253594490553,8.43777733023e-05,1.65944843652
1401000000,140,1401000000,world,-0.000259899215346,8.48105383064e-05,1.6707750625
1411000000,141,1411000000,world,-0.000267705738898,8.53130424627e-05,1.68208999143
1421000000,142,1421000000,world,-0.00027139757947,8.55837061198e-05,1.69339885112
1431000000,143,1431000000,world,-0.000273204556311,8.57416915815e-05,1.70470706143
1441000000,144,1441000000,world,-0.000276951190092,8.59908516266e-05,1.71601984388
1451000000,145,1451000000,world,-0.000277669332848,8.60901796799e-05,1.72734183329
1461000000,146,1461000000,world,-0.000278445721034,8.61869191074e-05,1.73867631139
1471000000,147,1471000000,world,-0.000281412850595,8.63819713819e-05,1.75002622426
1481000000,148,1481000000,world,-0.000286487995194,8.66695573913e-05,1.76139440698
1491000000,149,1491000000,world,-0.000292631807747,8.70158579232e-05,1.77278358731
1501000000,150,1501000000,world,-0.000297088020949,8.73370157826e-05,1.78419638946
1511000000,151,1511000000,world,-0.000303512968872,8.77335405598e-05,1.79563533777
1521000000,152,1521000000,world,-0.000311768474806,8.81959800693e-05,1.80710286091
1531000000,153,1531000000,world,-0.00032169696455,8.87149544147e-05,1.81860003407
1541000000,154,1541000000,world,-0.00033190499256,8.92557694466e-05,1.8301228282
1551000000,155,1551000000,world,-0.000341726296552,8.97989933383e-05,1.84166614778
1561000000,156,1561000000,world,-0.000352913637105,9.03759994675e-05,1.85322510976
1571000000,157,1571000000,world,-0.000365315870895,9.09786983323e-05,1.86479503374
1581000000,158,1581000000,world,-0.000376792611252,9.16112790599e-05,1.8763714328
1591000000,159,1591000000,world,-0.000388952831624,9.22557201097e-05,1.88795000625
1601000000,160,1601000000,world,-0.000402023053669,9.29016475427e-05,1.89952663068
1611000000,161,1611000000,world,-0.00041587513585,9.35429279967e-05,1.91109735244
1621000000,162,1621000000,world,-0.000430031213655,9.41997179878e-05,1.92265838031
1631000000,163,1631000000,world,-0.000444101198881,9.48983766411e-05,1.93420607867
1641000000,164,1641000000,world,-0.000458634828394,9.55717666149e-05,1.94573696122
1651000000,165,1651000000,world,-0.000473522101634,9.62154166366e-05,1.95724693328
1661000000,166,1661000000,world,-0.000487783686638,9.6889470818e-05,1.96872984273
1671000000,167,1671000000,world,-0.000502033651192,9.75379329804e-05,1.98017939776
1681000000,168,1681000000,world,-0.000516416385451,9.81415441886e-05,1.99158957277
1691000000,169,1691000000,world,-0.000531887551615,9.87161351292e-05,2.00295459691
1701000000,170,1701000000,world,-0.000556295600005,9.93957497878e-05,2.01426894591
1711000000,171,1711000000,world,-0.000580000503433,0.000100016357647,2.02552731931
1721000000,172,1721000000,world,-0.00060285851828,0.000100576343962,2.03672464304
1731000000,173,1731000000,world,-0.000624765643458,0.000101076389029,2.04785553515
1741000000,174,1741000000,world,-0.000646703306966,0.00010152559315,2.05891244353
1751000000,175,1751000000,world,-0.000668197116202,0.000101921326618,2.06988745556
1761000000,176,1761000000,world,-0.00068849240724,0.000102259446235,2.08077300148
1771000000,177,1771000000,world,-0.000707576480893,0.000102540834274,2.09156183893
1781000000,178,1781000000,world,-0.000726597704824,0.000100801995374,2.10224703792
1791000000,179,1791000000,world,-0.000744643468747,9.86476629088e-05,2.11282196502
1801000000,180,1801000000,world,-0.000761439489288,9.66041972139e-05,2.12328027089
1811000000,181,1811000000,world,-0.00077701737309,9.46846539811e-05,2.1336158772
1821000000,182,1821000000,world,-0.000790608153811,9.23638056267e-05,2.14382296372
1831000000,183,1831000000,world,-0.000802920556441,9.00766923332e-05,2.15389595795
1841000000,184,1841000000,world,-0.00081422323041,8.79619209145e-05,2.16382952292
1851000000,185,1851000000,world,-0.00082348450446,8.60012376537e-05,2.17361986439
1861000000,186,1861000000,world,-0.000831203593514,8.41924582258e-05,2.18326726213
1871000000,187,1871000000,world,-0.000838190798995,8.25341967758e-05,2.19277269197
1881000000,188,1881000000,world,-0.000844501695733,8.10126968441e-05,2.20213709148
1891000000,189,1891000000,world,-0.000848915992235,7.96049708981e-05,2.21136136108
1901000000,190,1901000000,world,-0.000852284294876,7.82982429046e-05,2.22044636759
1911000000,191,1911000000,world,-0.000855211073561,7.70780931524e-05,2.22939294413
1921000000,192,1921000000,world,-0.000857730647918,7.59270640308e-05,2.23820189122
1931000000,193,1931000000,world,-0.000859865877076,7.48280740041e-05,2.24687404745
1941000000,194,1941000000,world,-0.000861263837917,7.37476073876e-05,2.25541049657
1951000000,195,1951000000,world,-0.000860890966195,7.26214038937e-05,2.26381234785
1961000000,196,1961000000,world,-0.00086026397895,7.15059535701e-05,2.27208066941
1971000000,197,1971000000,world,-0.000859390318275,7.03875359423e-05,2.28021648717
1981000000,198,1981000000,world,-0.000856610432319,6.91246079866e-05,2.28822078627
1991000000,199,1991000000,world,-0.000853494110516,6.78202794259e-05,2.2960945159
2001000000,200,2001000000,world,-0.000850230764669,6.6488647163e-05,2.30383858765
2011000000,201,2011000000,world,-0.000846810571533,6.51209344592e-05,2.3114538777
2021000000,202,2021000000,world,-0.000843028793608,6.36896873514e-05,2.31894122818
2031000000,203,2031000000,world,-0.000837425232767,6.20388066758e-05,2.32630144763
2041000000,204,2041000000,world,-0.000831708122234,6.0340589757e-05,2.33353531554
2051000000,205,2051000000,world,-0.00082586092608,5.8584492392e-05,2.34064503371
2061000000,206,2061000000,world,-0.000819854931787,5.67588296095e-05,2.34764000463
2071000000,207,2071000000,world,-0.00081256146739,5.47385602638e-05,2.35453156856
2081000000,208,2081000000,world,-0.000804389409495,5.2569328106e-05,2.36133069166
2091000000,209,2091000000,world,-0.000795365081583,5.32688214986e-05,2.36804797423
2101000000,210,2101000000,world,-0.000785177725596,5.80192058687e-05,2.37469365974
2111000000,211,2111000000,world,-0.000774882800522,6.22370535369e-05,2.38127764506
2121000000,212,2121000000,world,-0.000764454495529,6.58749003284e-05,2.38780948932
2131000000,213,2131000000,world,-0.000753861132579,6.89081387167e-05,2.39429815186
2141000000,214,2141000000,world,-0.00074307052966,7.13323884044e-05,2.40074813114
2151000000,215,2151000000,world,-0.000730965527086,7.43136377461e-05,2.40716060302
2161000000,216,2161000000,world,-0.000718205065773,7.7133654829e-05,2.41353662357
2171000000,217,2171000000,world,-0.000705243617971,7.93018627274e-05,2.41987720806
2181000000,218,2181000000,world,-0.000691642723903,8.09033932045e-05,2.42618333194
2191000000,219,2191000000,world,-0.000676872475289,8.20449692788e-05,2.43245593278
2201000000,220,2201000000,world,-0.000661905845719,8.26306183409e-05,2.43869591288
2211000000,221,2211000000,world,-0.000646289659303,8.27368097135e-05,2.44490413857
2221000000,222,2221000000,world,-0.000629824583477,8.2428911707e-05,2.45108144282
2231000000,223,2231000000,world,-0.000613163651257,8.17158665063e-05,2.45722862683
2241000000,224,2241000000,world,-0.000596288760977,8.06511514704e-05,2.46334646025
2251000000,225,2251000000,world,-0.000579179762712,7.92867445823e-05,2.46943530444
2261000000,226,2261000000,world,-0.000561737577919,7.77088482437e-05,2.47549398624
2271000000,227,2271000000,world,-0.000543337062126,7.6243075913e-05,2.4815210081
2281000000,228,2281000000,world,-0.000524690284269,7.46002787373e-05,2.48751493326
2291000000,229,2291000000,world,-0.000505785144616,7.28240136278e-05,2.4934743819
2301000000,230,2301000000,world,-0.000486429229395,7.12135012222e-05,2.49939802914
2311000000,231,2311000000,world,-0.000466538106354,6.99110988288e-05,2.50528460299
2321000000,232,2321000000,world,-0.000446371878703,6.85525513551e-05,2.51113288239
2331000000,233,2331000000,world,-0.000425923374049,6.716620762e-05,2.5169414416
2341000000,234,2341000000,world,-0.00040518622891,6.57801963658e-05,2.52270753503
2351000000,235,2351000000,world,-0.000384098217743,6.52795469317e-05,2.52842807431
2361000000,236,2361000000,world,-0.000362720586125,6.47821433918e-05,2.53410009732
2371000000,237,2371000000,world,-0.000341046889021,6.43107265764e-05,2.53972076249
2381000000,238,2381000000,world,-0.000324715846995,6.81533775513e-05,2.54528734536
2391000000,239,2391000000,world,-0.000313251105014,7.68970699029e-05,2.55079722948
2401000000,240,2401000000,world,-0.000300768088373,8.51288395195e-05,2.55624790392
2411000000,241,2411000000,world,-0.000288837622739,9.35087494497e-05,2.56163696172
2421000000,242,2421000000,world,-0.000282066609242,0.000105139035985,2.56696209176
2431000000,243,2431000000,world,-0.000273691024262,0.000115939216973,2.5722210767
2441000000,244,2441000000,world,-0.000263674338197,0.000125907579698,2.57741178867
2451000000,245,2451000000,world,-0.000252018019642,0.000135070957917,2.58253219042
2461000000,246,2461000000,world,-0.000242895859485,0.000145801343528,2.58758154182
2471000000,247,2471000000,world,-0.000231992848578,0.000155694675083,2.59256183357
2481000000,248,2481000000,world,-0.000219364881338,0.000164804782207,2.59747533672
2491000000,249,2491000000,world,-0.000205095148495,0.000173201192262,2.60232423585
2501000000,250,2501000000,world,-0.000190754184747,0.000180974368903,2.60711063248
2511000000,251,2511000000,world,-0.000177053139917,0.000188219790071,2.61183654776
2521000000,252,2521000000,world,-0.000161824507271,0.000195008877116,2.6165039254
2531000000,253,2531000000,world,-0.000145171878702,0.000201432647219,2.6211146664
2541000000,254,2541000000,world,-0.000128566227226,0.000206933640934,2.62567072504
2551000000,255,2551000000,world,-0.00011103100431,0.000212124175882,2.63017401096
2561000000,256,2561000000,world,-9.23348922514e-05,0.000217257495183,2.634626361
2571000000,257,2571000000,world,-7.25987449174e-05,0.000222412392433,2.63902954174
2581000000,258,2581000000,world,-5.19481937197e-05,0.000227659813323,2.64338525211
2591000000,259,2591000000,world,-3.1998267597e-05,0.000231366148853,2.6476951265
2601000000,260,2601000000,world,-1.12770563908e-05,0.000235388408027,2.65196073511
2611000000,261,2611000000,world,1.01142759774e-05,0.000239787862174,2.6561835886
2621000000,262,2621000000,world,3.43739604531e-05,0.000244098663373,2.66036514006
2631000000,263,2631000000,world,6.79276826148e-05,0.000246899432364,2.66450678803
2641000000,264,2641000000,world,0.00010115402625,0.000250347149235,2.66860987305
2651000000,265,2651000000,world,0.000133881163634,0.000254478306415,2.67267545671
2661000000,266,2661000000,world,0.000165978674085,0.000259313993484,2.67670363717
2671000000,267,2671000000,world,0.000199285931953,0.000264536976933,2.68069428428
2681000000,268,2681000000,world,0.000232166034268,0.00027041061108,2.68464727217
2691000000,269,2691000000,world,0.000264063407615,0.00027701144521,2.68856248016
2701000000,270,2701000000,world,0.000294808872105,0.000284332633767,2.69243979242
2711000000,271,2711000000,world,0.000324006078627,0.00029237546505,2.69627909763
2721000000,272,2721000000,world,0.000352224975512,0.000301082319038,2.70008028906
2731000000,273,2731000000,world,0.000379488510027,0.000310423899585,2.70384315472
2741000000,274,2741000000,world,0.000405399467397,0.000320330997438,2.70756705161
2751000000,275,2751000000,world,0.000429475587883,0.000330725144075,2.71125125493
2761000000,276,2761000000,world,0.000452803596304,0.000341660897345,2.714895069
2771000000,277,2771000000,world,0.000475135073993,0.000353041302388,2.71849782533
2781000000,278,2781000000,world,0.000495665618867,0.000364548371729,2.7220588819
2791000000,279,2791000000,world,0.000515679492381,0.000376526309192,2.72557762226
2801000000,280,2801000000,world,0.000535222512344,0.000388946565658,2.72905345427
2811000000,281,2811000000,world,0.000554330480551,0.000401779132722,2.7324858091
2821000000,282,2821000000,world,0.000572414994667,0.000414699607655,2.73587414026
2831000000,283,2831000000,world,0.000589247996273,0.000427559935114,2.73921792285
2841000000,284,2841000000,world,0.000605813442683,0.000440788108987,2.74251665308
2851000000,285,2851000000,world,0.000622128660846,0.000454361875484,2.74576982855
2861000000,286,2861000000,world,0.000636107821042,0.00046603486052,2.74897689291
2871000000,287,2871000000,world,0.000641809667681,0.000469475329956,2.75213729262
2881000000,288,2881000000,world,0.000647900168995,0.000473864093577,2.75525049923
2891000000,289,2891000000,world,0.000654444973259,0.000479249882291,2.75831600375
2901000000,290,2901000000,world,0.000659333851027,0.000482441920123,2.76133331653
2911000000,291,2911000000,world,0.000661702163038,0.000482137518177,2.76430196725
2921000000,292,2921000000,world,0.000664862621813,0.000483307165914,2.76722150581
2931000000,293,2931000000,world,0.0006688049642,0.000485954806642,2.77009178749
