%time,field.layout.data_offset,field.data0,field.data1
16198000000,0,1.99973730643,1.87482529326
16239000000,0,2.64785114711,2.5230582018
16278000000,0,3.55135749023,3.42667020955
16320000000,0,4.31726051027,4.19266110883
16360000000,0,3.11473703902,2.99026445537
16399000000,0,1.82303961196,1.69869131618
16447000000,0,0.683537165837,0.559298519589
16479000000,0,1.10053337118,0.976381572502
16519000000,0,1.71703860121,1.59296792558
16558000000,0,2.21452694467,2.09053890645
16599000000,0,2.59375030795,2.46983077732
16650000000,0,2.91690319843,2.79304204129
16680000000,0,1.34366752985,1.2198368869
16723000000,0,-0.313294623023,-0.437100720096
16759000000,0,0.58155076316,0.457726576358
16802000000,0,1.61131618446,1.48747195067
16837000000,0,2.5339230985,2.41006090285
16878000000,0,2.2795498862,2.15562489404
16920000000,0,1.95422641622,1.83023803199
16955000000,0,3.99695946163,3.9305735996
16999000000,0,5.91007857244,5.83507363635
17039000000,0,7.54033123643,7.45798162536
17078000000,0,6.09045760906,6.00234832791
17115000000,0,4.48711397061,4.39330276916
17159000000,0,3.11122208016,3.01298207537
17197000000,0,1.93033301184,1.82832375639
17239000000,0,0.64663281544,0.541495178479
17279000000,0,-0.567148015649,-0.67508650962
17321000000,0,-1.57416604739,-1.684428283
17359000000,0,-1.81804936379,-1.93032548959
17398000000,0,-1.99693620622,-2.11080123623
17444000000,0,-2.14635097439,-2.26154313416
17479000000,0,-1.12330479492,-1.23966074979
17517000000,0,-0.12947450988,-0.24678863569
17558000000,0,1.88850511961,1.77045079722
17592000000,0,3.71671329051,3.59801364876
17640000000,0,5.31045236549,5.19119016686
17675000000,0,6.67694073545,6.55728978739
17723000000,0,7.98439490567,7.86441161592
17761000000,0,7.15729257935,7.037111992
17792000000,0,6.23668930133,6.11633250615
17839000000,0,5.45533469661,5.33482835306
17881000000,0,3.1725578217,3.0519755072
17906000000,0,1.24168794171,1.12104611348
17952000000,0,-0.191624430762,-0.312322000582
18000000000,0,-1.4247901361,-1.54554885682
18039000000,0,-2.44091612025,-2.56172522886
18087000000,0,-2.32553797971,-2.4463757133
18126000000,0,-0.542673258094,-0.663514797786
18160000000,0,0.34416790358,0.195803473595
18196000000,0,1.02062497653,0.876048473525
18248000000,0,1.71920570167,1.57854101135
18278000000,0,3.20273282409,3.06499636182
18321000000,0,4.53379796376,4.39849868259
18361000000,0,3.59371555981,3.46053807502
18397000000,0,2.76249172169,2.63108025549
18436000000,0,2.08516465329,1.95519223445
18477000000,0,2.19213236225,2.06351477437
18515000000,0,2.79767350322,2.67025058384
18557000000,0,2.95403523556,2.82754275855
18595000000,0,3.07387789671,2.94814134511
18638000000,0,3.18430145112,3.05926141393
18670000000,0,3.06284554728,2.93825029205
18718000000,0,2.8282054388,2.70425483062
18745000000,0,2.73560351953,2.61214477105
